Продукт;Калорийность кКал;Белки г;Жиры г;Углеводы г
Стейк, по Денверски, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, гриль;215;26,3;12,25;0
Стейк, по Денверски, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырой;172;19,2;10,5;0,09
Стейк, по Денверски, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, гриль;228;26,49;13,42;0,28
Стейк, по Денверски, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырой;178;19,23;10,96;0,67
Стейк, по Денверски, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, гриль;209;26,53;11,46;0
Стейк, по Денверски, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырой;157;19,71;8,54;0,21
Стейк, Ти-бон, короткий филей, говядина, только мясо, обрезь до 1/4'' жира, всех сортов, жаренный на открытом огне;202;27,01;9,6;0
Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, всех сортов, гриль;210;27,59;11,07;0
Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, всех сортов, сырой;146;20,16;7,25;0
Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, гриль;220;27,51;12,26;0
Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырой;152;20,07;7,94;0
Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, гриль;194;27,7;9,29;0
Стейк, Топ Блейд, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырой;137;20,28;6,21;0
Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, всех сортов, гриль;196;28,15;9,23;0
Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, всех сортов, сырой;139;20,36;6,42;0
Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, гриль;202;28,28;9,83;0
Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырой;143;20,35;6,88;0
Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, гриль;187;27,96;8,34;0
Стейк, Топ Блейд, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырой;133;20,39;5,73;0
Стейк, Флэнк, из пашины, говядина, мясо и жир, обрезь до 0'' жира, отборная, тушеный;263;26,98;16,44;0
Стейк, Чак тендер, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырой;131;21,19;5,18;0
Стейк, Чак тендер, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, тушеный;225;32,21;10,74;0
Стейк, Чак тендер, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырой;122;21,05;4,2;0
Стейк, Чак тендер, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, тушеный;211;31,86;9,34;0
Стейк, Чак тендер, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырой;127;21,36;4,6;0
Стейк, Чак тендер, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, тушеный;197;33,55;6,94;0
Стейк, Чак тендер, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырой;117;21,22;3,53;0
Стейк, Чак тендер, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, тушеный;181;32,96;5,44;0
Стейк, Чак-ай, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, гриль;283;24,95;20,35;0
Стейк, Чак-ай, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырая;227;18,86;16,85;0
Стейк, Чак-ай, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, гриль;267;25,03;18,57;0
Стейк, Чак-ай, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырая;216;18,86;15,6;0
Стейк, Чак-ай, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, гриль;215;27,97;11,47;0
Стейк, Чак-ай, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырая;160;21,31;8,29;0
Стейк, Чак-ай, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, гриль;199;27,88;9,77;0
Стейк, Чак-ай, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырая;143;21,28;6,47;0
Телятина 1 кат.;97;19,7;2;0
Телятина 2 кат.;89;20,4;0,9;0
Телятина, Бедро, верхняя часть, телятина, мясо и жир, жаренная на сковороде, в панировке;238;27,29;9,18;9,61
Телятина, Бедро, верхняя часть, телятина, только мясо, жаренная на сковороде, в панировке;216;28,41;6,27;9,64
Телятина, верхняя часть бедра;117;20,98;3,08;0
Телятина, верхняя часть бедра,  жаренная на сковороде;211;31,75;8,35;0
Телятина, верхняя часть бедра, запеченная;160;27,7;4,65;0
Телятина, верхняя часть бедра, только мясо;107;21,28;1,76;0
Телятина, верхняя часть бедра, только мясо, жаренная на сковороде;183;33,17;4,62;0
Телятина, верхняя часть бедра, только мясо, запеченная;150;28,07;3,39;0
Телятина, верхняя часть бедра, только мясо, тушеное;203;36,71;5,09;0
Телятина, верхняя часть бедра, тушеное;211;36,16;6,33;0
Телятина, голяшка (подбедерок);113;19,15;3,48;0
Телятина, голяшка (подбедерок), только мясо, сырая;108;19,28;2,83;0
Телятина, голяшка (подбедерок), только мясо, тушеная;177;32,22;4,33;0
Телятина, голяшка (подбедерок), тушеная;191;31,54;6,2;0
Телятина, грудинка;208;17,47;14,75;0
Телятина, грудинка, только мясо, тушеная;218;30,32;9,8;0
Телятина, грудная часть;89;19,5;1,2;0
Телятина, лопаточная часть;88;19,4;1,1;0
Телятина, мясной набор;144;19,35;6,77;0
Телятина, мясной набор, вареная;231;30,1;11,39;0
Телятина, мясной набор, только мясо;112;20,2;2,87;0
Телятина, мясной набор, только мясо, вареная;196;31,9;6,58;0
Телятина, оковалок;152;19,07;7,81;0
Телятина, оковалок, запеченная;202;25,14;10,45;0
Телятина, оковалок, только мясо;110;20,2;2,59;0
Телятина, оковалок, только мясо, запеченная;168;26,32;6,22;0
Телятина, оковалок, только мясо, тушеная;204;33,96;6,51;0
Телятина, оковалок, тушеная;252;31,26;13,14;0
Телятина, подплечный край;90;19,6;1,3;0
Телятина, поясничная часть;90;19,8;1,2;0
Телятина, спинная (реберная) часть;162;18,86;9,01;0
Телятина, спинная (реберная) часть, запеченная;228;23,96;13,96;0
Телятина, спинная (реберная) часть, только мясо;120;19,97;3,89;0
Телятина, спинная (реберная) часть, только мясо, запеченная;177;25,76;7,44;0
Телятина, спинная (реберная) часть, только мясо, тушеная;218;34,44;7,81;0
Телятина, спинная (реберная) часть, тушеная;251;32,43;12,53;0
Телятина, спинная часть;90;19,8;1,2;0
Телятина, тазобедренная часть;88;19,4;1,2;0
Телятина, филейная часть;163;18,89;9,14;0
Телятина, филейная часть, запеченная;217;24,8;12,32;0
Телятина, филейная часть, только мясо;116;20,17;3,34;0
Телятина, филейная часть, только мясо, запеченная;175;26,32;6,94;0
Телятина, филейная часть, только мясо, тушеная;226;33,57;9,15;0
Телятина, филейная часть, тушеная;284;30,19;17,21;0
Телятина, шейная часть;93;20,5;1,2;0
Телячий жир с грудинки, приготовленный;521;9,4;53,35;0
Тефтели из говядины, вариант 1, по 1-452;150;7,4;9,1;9,6
Тимус говяжий;236;12,18;20,35;0
Тимус говяжий, тушеный;319;21,85;24,98;0
Уши говяжьи;122;25,2;2,3;0
Фарш из телятины;144;19,35;6,77;0
Фарш из телятины, жаренный на открытом огне;172;24,38;7,56;0
Хвост говяжий мясокостный;137;19,7;6,5;0
Шея, для тушения, говядина, мясо и жир, отборная, сырая;130;21,64;4,81;0,12
Шея, для тушения, говядина, мясо и жир, отборная, тушеная;194;32,49;7,14;0
Шея, для тушения, говядина, мясо и жир, первый сорт, сырая;124;21,9;3,99;0,21
Шея, для тушения, говядина, мясо и жир, первый сорт, тушеная;186;32,29;6,34;0
Шницель рубленый из говядины, по 1-442;331;17,5;24,9;9
Шорт рибс, краевая покромка, без костей, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырая;240;17,22;19,03;0
Шорт рибс, краевая покромка, без костей, говядина, мясо и жир, обрезь до 0'' жира, отборная, тушеная;317;25,26;24,05;0
Шорт рибс, краевая покромка, без костей, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырая;227;17,87;17,28;0
Шорт рибс, краевая покромка, без костей, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, тушеная;287;25,81;20,38;0
Шорт рибс, краевая покромка, без костей, говядина, только мясо, обрезь до 0'' жира, отборная, сырая;175;19,38;10,7;0,29
Шорт рибс, краевая покромка, без костей, говядина, только мясо, обрезь до 0'' жира, отборная, тушеная;250;28,84;14,95;0
Шорт рибс, краевая покромка, без костей, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырая;161;20,14;8,99;0
Шорт рибс, краевая покромка, без костей, говядина, только мясо, обрезь до 0'' жира, первый сорт, тушеная;224;28,79;12,08;0
Язык говяжий;224;14,9;16,09;3,68
Язык говяжий;173;16;12,1;2,2
Язык говяжий в желе, консервы;212;22,4;13,6;2,4
Язык говяжий отварной, по 1-394;231;24;15;2,7
Язык говяжий, вареная на маленьком огне;284;19,29;22,3;0
Язык телячий;131;17,18;5,48;1,91
Язык телячий, тушеный;202;25,85;10,1;0
